"id","name","firstname","lastname","number","club","position","height","weight","nationality","birthdate","photo"
556,"M. Svilar","Mile","Svilar",99,"Roma","Goalkeeper","189 cm","77 kg","Serbia","1999-08-27","https://media.api-sports.io/football/players/556.png"
162452,"D. Rensch","Devyne Fabian Jairo","Rensch",2,"Roma","Defender","181 cm","75 kg","Netherlands","2003-01-18","https://media.api-sports.io/football/players/162452.png"
227,"Angeliño","José Ángel","Esmoris Tasende",3,"Roma","Defender","175 cm","69 kg","Spain","1997-01-04","https://media.api-sports.io/football/players/227.png"
1807,"E. Ndicka","Obite Evan","Ndicka",5,"Roma","Defender","192 cm","82 kg","Côte d'Ivoire","1999-08-20","https://media.api-sports.io/football/players/1807.png"
44594,"Saud Abdulhamid","Saud Abdullah Salem","Abdulhamid",12,"Roma","Defender","171 cm","71 kg","Saudi Arabia","1999-07-18","https://media.api-sports.io/football/players/44594.png"
501,"M. Hummels","Mats Julian","Hummels",15,"Roma","Defender","191 cm","94 kg","Germany","1988-12-16","https://media.api-sports.io/football/players/501.png"
22222,"Z. Çelik","Mehmet Zeki","Çelik",19,"Roma","Defender","180 cm","78 kg","Türkiye","1997-02-17","https://media.api-sports.io/football/players/22222.png"
30425,"G. Mancini","Gianluca","Mancini",23,"Roma","Defender","190 cm","77 kg","Italy","1996-04-17","https://media.api-sports.io/football/players/30425.png"
15912,"V. Nelsson","Victor Enok","Nelsson",25,"Roma","Defender","185 cm","78 kg","Denmark","1998-10-14","https://media.api-sports.io/football/players/15912.png"
162451,"A. Salah-Eddine","Anass","Salah-Eddine",17,"Roma","Defender","180 cm","66 kg","Netherlands","2002-01-18","https://media.api-sports.io/football/players/162451.png"
446067,"Buba Sangaré","Aboubacar","Sangaré Traoré",12,"Roma","Defender","183 cm","75 kg","Spain","2007-08-06","https://media.api-sports.io/football/players/446067.png"
449806,"F. Nardin","Federico","Nardin",72,"Roma","Defender","186 cm","72 kg","Italy","2007-02-18","https://media.api-sports.io/football/players/449806.png"
778,"B. Cristante","Bryan","Cristante",4,"Roma","Midfielder","186 cm","80 kg","Italy","1995-03-03","https://media.api-sports.io/football/players/778.png"
782,"L. Pellegrini","Lorenzo","Pellegrini",7,"Roma","Midfielder","186 cm","77 kg","Italy","1996-06-19","https://media.api-sports.io/football/players/782.png"
271,"L. Paredes","Leandro Daniel","Paredes",16,"Roma","Midfielder","180 cm","75 kg","Argentina","1994-06-29","https://media.api-sports.io/football/players/271.png"
22147,"M. Koné","Kouadio Emmanuel","Koné",7,"Roma","Midfielder","185 cm","80 kg","France","2001-05-17","https://media.api-sports.io/football/players/22147.png"
179843,"L. Gourna-Douath","Lucas","Gourna-Douath",27,"Roma","Midfielder","185 cm","81 kg","France","2003-08-05","https://media.api-sports.io/football/players/179843.png"
288769,"T. Baldanzi","Tommaso","Baldanzi",10,"Roma","Midfielder","176 cm","63 kg","Italy","2003-03-23","https://media.api-sports.io/football/players/288769.png"
394183,"A. Romano","Alessandro Gianni","Romano",60,"Roma","Midfielder","180 cm","73 kg","Switzerland","2006-06-17","https://media.api-sports.io/football/players/394183.png"
356888,"N. Pisilli","Niccolò","Pisilli",19,"Roma","Midfielder","181 cm","73 kg","Italy","2004-09-23","https://media.api-sports.io/football/players/356888.png"
15811,"A. Dovbyk","Artem","Dovbyk",11,"Roma","Attacker","189 cm","92 kg","Ukraine","1997-06-21","https://media.api-sports.io/football/players/15811.png"
53535,"E. Shomurodov","Eldor","Azamat Shomurodov",14,"Roma","Attacker","190 cm","76 kg","Uzbekistan","1995-06-29","https://media.api-sports.io/football/players/53535.png"
323936,"M. Soulé","Matías","Soulé Malvano",11,"Roma","Attacker","182 cm","76 kg","Argentina","2003-04-15","https://media.api-sports.io/football/players/323936.png"
875,"P. Dybala","Paulo Exequiel","Dybala",21,"Roma","Attacker","177 cm","75 kg","Argentina","1993-11-15","https://media.api-sports.io/football/players/875.png"
1417,"A. Saelemaekers","Alexis Jesse","Saelemaekers",56,"Roma","Midfielder","180 cm","72 kg","Belgium","1999-06-27","https://media.api-sports.io/football/players/1417.png"
791,"S. El Shaarawy","Stephan Kareem","El Shaarawy",92,"Roma","Attacker","178 cm","72 kg","Italy","1992-10-27","https://media.api-sports.io/football/players/791.png"
482060,"F. Corriere","Francesco","Corriere",12,"Salernitana","Goalkeeper","Unknown","Unknown","Italy","2006-02-20","https://media.api-sports.io/football/players/482060.png"
15843,"O. Christensen","Oliver","Christensen",53,"Salernitana","Goalkeeper","190 cm","82 kg","Denmark","1999-03-22","https://media.api-sports.io/football/players/15843.png"
31008,"L. Sepe","Luigi","Sepe",33,"Salernitana","Goalkeeper","191 cm","90 kg","Italy","1991-05-08","https://media.api-sports.io/football/players/31008.png"
265686,"D. Gentile","Davide","Gentile",2,"Salernitana","Defender","191 cm","82 kg","Italy","2003-12-19","https://media.api-sports.io/football/players/265686.png"
408626,"F. Ruggeri","Fabio Andrea","Ruggeri",13,"Salernitana","Defender","169 cm","Unknown","Italy","2004-12-13","https://media.api-sports.io/football/players/408626.png"
2945,"D. Bronn","Dylan Daniel Mahmoud","Bronn",28,"Salernitana","Defender","185 cm","76 kg","Tunisia","1995-06-19","https://media.api-sports.io/football/players/2945.png"
341974,"T. Corazza","Tommaso","Corazza",16,"Salernitana","Defender","174 cm","64 kg","Italy","2004-06-29","https://media.api-sports.io/football/players/341974.png"
347128,"L. Njoh","Lilian","Njoh",22,"Salernitana","Defender","180 cm","72 kg","France","2001-11-22","https://media.api-sports.io/football/players/347128.png"
289500,"J. Guasone","Juan Cruz","Guasone",18,"Salernitana","Defender","193 cm","82 kg","Argentina","2001-03-27","https://media.api-sports.io/football/players/289500.png"
31084,"P. Ghiglione","Paolo","Ghiglione",18,"Salernitana","Defender","187 cm","80 kg","Italy","1997-02-02","https://media.api-sports.io/football/players/31084.png"
1315,"P. Stojanović","Petar","Stojanović",4,"Salernitana","Defender","178 cm","72 kg","Slovenia","1995-10-07","https://media.api-sports.io/football/players/1315.png"
30523,"G. Ferrari","Gian Marco","Ferrari",13,"Salernitana","Defender","189 cm","82 kg","Italy","1992-05-15","https://media.api-sports.io/football/players/30523.png"
468739,"N. Guccione","Niccolò","Guccione",42,"Salernitana","Defender","185 cm","Unknown","Italy","2006-03-04","https://media.api-sports.io/football/players/468739.png"
30740,"P. Jaroszyński","Paweł Kamil","Jaroszyński",4,"Salernitana","Defender","184 cm","77 kg","Poland","1994-10-02","https://media.api-sports.io/football/players/30740.png"
61224,"L. Lochoshvili","Luka","Lochoshvili",44,"Salernitana","Defender","191 cm","84 kg","Georgia","1998-05-29","https://media.api-sports.io/football/players/61224.png"
161972,"F. Tongya","Franco Daryl","Tongya Heubang",7,"Salernitana","Midfielder","181 cm","76 kg","Italy","2002-03-13","https://media.api-sports.io/football/players/161972.png"
38123,"A. Hrustić","Ajdin","Hrustić",8,"Salernitana","Midfielder","183 cm","78 kg","Australia","1996-07-05","https://media.api-sports.io/football/players/38123.png"
56318,"F. Caligara","Fabrizio","Caligara",10,"Salernitana","Midfielder","180 cm","74 kg","Italy","2000-04-12","https://media.api-sports.io/football/players/56318.png"
21152,"J. Reine-Adélaïde","Jeff Jason","Reine-Adélaïde",77,"Salernitana","Midfielder","183 cm","75 kg","France","1998-01-17","https://media.api-sports.io/football/players/21152.png"
30483,"R. Soriano","Roberto","Soriano",21,"Salernitana","Midfielder","182 cm","76 kg","Italy","1991-02-08","https://media.api-sports.io/football/players/30483.png"
469484,"Rocco Di Vico","Rocco","Di Vico",45,"Salernitana","Midfielder","178 cm","70 kg","Italy","2007-01-01","https://media.api-sports.io/football/players/469484.png"
30628,"A. Tello","Andrés Felipe","Tello Muñoz",8,"Salernitana","Midfielder","181 cm","78 kg","Colombia","1996-09-06","https://media.api-sports.io/football/players/30628.png"
31619,"S. Girelli","Stefano","Girelli",29,"Salernitana","Midfielder","177 cm","74 kg","Italy","2001-01-09","https://media.api-sports.io/football/players/31619.png"
346865,"L. Amatucci","Lorenzo","Amatucci",17,"Salernitana","Midfielder","172 cm","71 kg","Italy","2004-02-05","https://media.api-sports.io/football/players/346865.png"
336639,"F. Zuccon","Federico","Zuccon",98,"Salernitana","Midfielder","188 cm","Unknown","Italy","2003-04-01","https://media.api-sports.io/football/players/336639.png"
31003,"S. Nwankwo","Simeon","Tochukwu Nwankwo",9,"Salernitana","Attacker","198 cm","84 kg","Nigeria","1992-05-07","https://media.api-sports.io/football/players/31003.png"
158614,"S. Włodarczyk","Szymon","Włodarczyk",9,"Salernitana","Attacker","192 cm","77 kg","Poland","2003-01-05","https://media.api-sports.io/football/players/158614.png"
144735,"J. Braaf","Jayden Jezairo","Braaf",7,"Salernitana","Attacker","180 cm","84 kg","Netherlands","2002-08-31","https://media.api-sports.io/football/players/144735.png"
47500,"D. Verde","Daniele","Verde",99,"Salernitana","Attacker","168 cm","64 kg","Italy","1996-06-20","https://media.api-sports.io/football/players/47500.png"
468738,"G. Fusco","Gerardo","Fusco",34,"Salernitana","Attacker","Unknown","Unknown","Italy","2005-05-18","https://media.api-sports.io/football/players/468738.png"
30570,"A. Cerri","Alberto","Cerri",27,"Salernitana","Attacker","194 cm","92 kg","Italy","1996-04-16","https://media.api-sports.io/football/players/30570.png"
314254,"A. Raimondo","Antonio","Raimondo",9,"Salernitana","Attacker","185 cm","73 kg","Italy","2004-03-18","https://media.api-sports.io/football/players/314254.png"
30766,"A. Russo","Alessandro","Russo",1,"Sassuolo","Goalkeeper","196 cm","Unknown","Italy","2001-03-31","https://media.api-sports.io/football/players/30766.png"
30518,"G. Satalino","Giacomo","Satalino",12,"Sassuolo","Goalkeeper","188 cm","75 kg","Italy","1999-05-20","https://media.api-sports.io/football/players/30518.png"
440077,"Alessandro Scacchetti","Alessandro","Scacchetti",22,"Sassuolo","Goalkeeper","Unknown","Unknown","Italy","2005-02-22","https://media.api-sports.io/football/players/440077.png"
42642,"H. Moldovan","Horaţiu Alexandru","Moldovan",31,"Sassuolo","Goalkeeper","189 cm","72 kg","Romania","1998-01-20","https://media.api-sports.io/football/players/42642.png"
342653,"F. Missori","Filippo","Missori",2,"Sassuolo","Defender","182 cm","Unknown","Italy","2004-03-24","https://media.api-sports.io/football/players/342653.png"
135526,"J. Doig","Josh Thomas","Doig",3,"Sassuolo","Defender","189 cm","71 kg","Scotland","2002-05-18","https://media.api-sports.io/football/players/135526.png"
342055,"E. Pieragnolo","Edoardo","Pieragnolo",3,"Sassuolo","Defender","184 cm","Unknown","Italy","2003-01-03","https://media.api-sports.io/football/players/342055.png"
59513,"Y. Paz","Yeferson","Paz Blandón",29,"Sassuolo","Defender","176 cm","67 kg","Colombia","2002-06-13","https://media.api-sports.io/football/players/59513.png"
30556,"F. Romagna","Filippo","Romagna",19,"Sassuolo","Defender","186 cm","75 kg","Italy","1997-05-26","https://media.api-sports.io/football/players/30556.png"
31418,"M. Lovato","Matteo","Lovato",6,"Sassuolo","Defender","188 cm","83 kg","Italy","2000-02-14","https://media.api-sports.io/football/players/31418.png"
1118,"J. Toljan","Jeremy Isaiah Richard","Toljan",22,"Sassuolo","Defender","182 cm","74 kg","Germany","1994-08-08","https://media.api-sports.io/football/players/1118.png"
127802,"C. Odenthal","Cas","Odenthal",26,"Sassuolo","Defender","190 cm","79 kg","Netherlands","2000-09-26","https://media.api-sports.io/football/players/127802.png"
30853,"K. Bonifazi","Kevin","Bonifazi",14,"Sassuolo","Defender","187 cm","70 kg","Italy","1996-05-19","https://media.api-sports.io/football/players/30853.png"
271350,"T. Muharemović","Tarik","Muharemović",4,"Sassuolo","Defender","182 cm","76 kg","Bosnia and Herzegovina","2003-02-28","https://media.api-sports.io/football/players/271350.png"
145548,"T. Velthuis","Tijs","Velthuis",4,"Sassuolo","Defender","190 cm","77 kg","Netherlands","2002-01-12","https://media.api-sports.io/football/players/145548.png"
342035,"C. Volpato","Cristian","Volpato",23,"Sassuolo","Midfielder","187 cm","Unknown","Italy","2003-11-15","https://media.api-sports.io/football/players/342035.png"
68407,"A. Ghion","Andrea","Ghion",18,"Sassuolo","Midfielder","174 cm","Unknown","Italy","2000-02-23","https://media.api-sports.io/football/players/68407.png"
291780,"D. Boloca","Daniel","Boloca",24,"Sassuolo","Midfielder","188 cm","80 kg","Romania","1998-12-22","https://media.api-sports.io/football/players/291780.png"
18824,"Pedro Obiang","Pedro","Mba Obiang Avomo",14,"Sassuolo","Midfielder","185 cm","75 kg","Equatorial Guinea","1992-03-27","https://media.api-sports.io/football/players/18824.png"
438210,"Borna Knezović","Borna","Knezović",18,"Sassuolo","Midfielder","188 cm","Unknown","Croatia","2005-07-29","https://media.api-sports.io/football/players/438210.png"
363982,"Giuseppe Kevin Leone","Giuseppe Kevin","Leone",21,"Sassuolo","Midfielder","182 cm","Unknown","Italy","2005-03-28","https://media.api-sports.io/football/players/363982.png"
343562,"L. Lipani","Luca","Lipani",15,"Sassuolo","Midfielder","185 cm","65 kg","Italy","2005-05-18","https://media.api-sports.io/football/players/343562.png"
30780,"L. Mazzitelli","Luca","Mazzitelli",36,"Sassuolo","Midfielder","184 cm","76 kg","Italy","1995-11-15","https://media.api-sports.io/football/players/30780.png"
281291,"E. Iannoni","Edoardo","Iannoni",4,"Sassuolo","Midfielder","185 cm","Unknown","Italy","2001-04-11","https://media.api-sports.io/football/players/281291.png"
39143,"K. Thorstvedt","Kristian","Thorstvedt",42,"Sassuolo","Midfielder","189 cm","84 kg","Norway","1999-03-13","https://media.api-sports.io/football/players/39143.png"
343540,"K. Bruno","Kevin","Bruno",92,"Sassuolo","Midfielder","Unknown","Unknown","Italy","2005-04-26","https://media.api-sports.io/football/players/343540.png"
334,"S. Verdi","Simone","Verdi",90,"Sassuolo","Attacker","171 cm","62 kg","Italy","1992-07-12","https://media.api-sports.io/football/players/334.png"
91490,"S. Mulattieri","Samuele","Mulattieri",8,"Sassuolo","Attacker","183 cm","77 kg","Italy","2000-10-07","https://media.api-sports.io/football/players/91490.png"
30537,"D. Berardi","Domenico","Berardi",10,"Sassuolo","Attacker","183 cm","72 kg","Italy","1994-08-01","https://media.api-sports.io/football/players/30537.png"
31440,"L. Moro","Luca","Moro",24,"Sassuolo","Attacker","189 cm","Unknown","Italy","2001-01-25","https://media.api-sports.io/football/players/31440.png"
2215,"A. Laurienté","Armand","Laurienté",45,"Sassuolo","Attacker","171 cm","59 kg","France","1998-12-04","https://media.api-sports.io/football/players/2215.png"
30849,"N. Pierini","Nicholas","Pierini",10,"Sassuolo","Attacker","176 cm","70 kg","Italy","1998-08-06","https://media.api-sports.io/football/players/30849.png"
264739,"L. Skjellerup","Laurs","Skjellerup",9,"Sassuolo","Attacker","195 cm","81 kg","Denmark","2002-08-12","https://media.api-sports.io/football/players/264739.png"
30642,"A. Paleari","Alberto Andrea","Paleari",21,"Torino","Goalkeeper","193 cm","88 kg","Italy","1992-08-29","https://media.api-sports.io/football/players/30642.png"
1621,"A. Donnarumma","Antonio","Donnarumma",22,"Torino","Goalkeeper","192 cm","96 kg","Italy","1990-07-07","https://media.api-sports.io/football/players/1621.png"
31156,"V. Milinković-Savić","Vanja","Milinković-Savić",32,"Torino","Goalkeeper","202 cm","96 kg","Serbia","1997-02-20","https://media.api-sports.io/football/players/31156.png"
410400,"F. Plaia","Francesco Saverio","Plaia",45,"Torino","Goalkeeper","192 cm","87 kg","Italy","2006-03-29","https://media.api-sports.io/football/players/410400.png"
428228,"M. Brezzo","Matteo","Brezzo",22,"Torino","Goalkeeper","185 cm","78 kg","Italy","2005-06-13","https://media.api-sports.io/football/players/428228.png"
471027,"B. SÃ¸rensen","Ben","Sørensen","N/A","Torino","Goalkeeper","194 cm","Unknown","Israel","2007-07-24","https://media.api-sports.io/football/players/471027.png"
535,"P. Schuurs","Perr","Schuurs",3,"Torino","Defender","191 cm","80 kg","Netherlands","1999-11-26","https://media.api-sports.io/football/players/535.png"
40582,"S. Walukiewicz","Sebastian Wiktor","Walukiewicz",4,"Torino","Defender","188 cm","80 kg","Poland","2000-04-05","https://media.api-sports.io/football/players/40582.png"
18799,"A. Masina","Adam","Masina",5,"Torino","Defender","189 cm","78 kg","Morocco","1994-01-02","https://media.api-sports.io/football/players/18799.png"
